COUNTRY,Composite_Indicators,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,Natural gas (quad Btu),0.058701,0.073664,0.099947,0.119038,0.126899,0.151605,0.20718,0.261277,0.35681,0.362565,0.459249,0.516799,0.548742128,0.612152329,0.68327964,0.72231005,0.720089801,0.741268913,0.786548393,0.777784623,0.743094699,0.7328703,0.952329717,1.001699381,1.130122378,1.318720723,1.423293735,1.548266104,1.615356128,2.00313178,2.427776997,2.409707018,2.244442,1.976403975,1.93281015,1.868849953,2.036108777,2.131573747,2.289665709,2.346637484,2.320724619,2.468292358
India,Non-hydroelectric renewables (billion kWh),0,0,0,0,0,0,0.002,0.003,0.006,0.006,0.032,0.039,0.088,0.099,0.2,0.53,0.928,1.043,1.133,2.486,3.037,4.073,4.542,5.47,6.402,8.153,11.731,13.831,23.514,30.819,34.698,43.898,53.205,60.628,69.878,68.9490501,90.4109578,111.494822,131.9075797,146.2169795,159.1544552,175.2119959
India,Nuclear (billion kWh),3,3.02,2.02,3.49,3.84,4.695,4.733,4.745,5.19,3.8,5.611,5.17,6.012,5.896877,4.72,6.46,7.42,10.45,10.64,11.45,14.06,18.234982,17.76,16.37,15.044,15.734,15.594,15.758,13.177,14.746,20.483,28.948,29.665,30.29291,33.232,34.644,35.7602052,37.916,38.346,37.813,46.472,43.918
India,Nuclear (quad Btu),0.034158,0.03440384,0.02301588,0.03975808,0.0443904,0.05480004,0.05523411,0.05537415,0.06057249,0.0443498,0.065485981,0.06123348,0.071578872,0.070508958,0.05643704,0.077506608,0.089024618,0.125378337,0.127657943,0.137766858,0.170225629,0.220772495,0.215021847,0.198192998,0.182139002,0.191060228,0.189856326,0.192056392,0.16059951,0.180107334,0.250660323,0.354484645,0.363264715,0.36832913,0.404065296,0.421233694,0.431983279,0.45802528,0.46321968,0.45678104,0.548255509,0.520574856
India,"Nuclear, renewables, and other (quad Btu)",0.517489429,0.552150982,0.52780318,0.564101368,0.60158034,0.582146624,0.612472252,0.547942734,0.658905499,0.692551994,0.809678104,0.822354855,0.799842187,0.804273058,0.926027289,0.867578726,0.843921901,0.958912857,1.025167518,1.049917096,1.028320188,1.080197968,1.08626207,1.120517292,1.213571586,1.420151789,1.618501926,1.598173347,1.615592245,1.646968661,1.747442223,2.119679605,2.046262639,2.323505644,2.400015417,2.277041363,2.509923448,2.750739312,3.024206318,3.226915762,3.335489797,3.533347368
India,Petroleum and other liquids (MMtonnes CO2),91.66186,104,105,110,117,127,130,137,150,156,160,162,174,179,194,217,229,241,257,268,286,293,302,302,325,321,349,373,387,402,417,422,449,454,472,512,568.810753,584.325631,597.8079833,615.9030823,531.4345197,563.4116345
India,Petroleum and other liquids (quad Btu),1.352522029,1.529229551,1.546011219,1.621528728,1.733247514,1.877449174,1.98653002,2.06910762,2.28751647,2.40021664,2.435768735,2.482115705,2.659680642,2.7264624,2.93664181,3.26704711,3.481923432,3.658614365,3.66229758,4.0414041,4.709073085,4.71021899,4.87294868,5.019032961,5.234381544,5.235513079,5.687828146,6.067318329,6.273533151,6.408126093,6.595880837,6.673555,7.057783,7.137878,7.36215,7.967827,8.756272,9.086886818,9.532031596,9.812736464,8.816589862,9.528995846
India,Population,698814400,714799500,731232400,748033200,765119800,782433000,800024500,817927700,836068500,854367600,872765400,891298800,910002500,928828700,947724600,966652900,985644300,1004720000,1023838000,1042946000,1062032000,1081220000,1100504000,1119680000,1138536000,1156878000,1174653000,1191998000,1209040000,1225907000,1242724000,1259544000,1276282000,1292816000,1309022000,1324814000,1340294000,1355509000,1370303000,1384521000,1397976000,1410448000
India,Renewables (billion kWh),46.54,49.56,48.31,49.87,53.405,50.508,53.311,46.996,57.297,61.517,70.971,72.086,69.275,69.872,82.1,72.4,69.169,74.957,83.306,82.387,76.754,77.033,78.121,85.464,96.009,114.984,130.899,127.333,139.149,142.824,148.118,174.54075,167.04347,195.60459,199.26638,190.4357858,212.9321611,237.7300019,267.0712384,302.3341367,309.804533,340.580495
India,Renewables and other (quad Btu),0.483331429,0.517747142,0.5047873,0.524343288,0.55718994,0.527346584,0.557238142,0.492568584,0.598333009,0.648202194,0.744192123,0.761121375,0.728263315,0.7337641,0.869590249,0.790072118,0.754897283,0.83353452,0.897509575,0.912150238,0.858094559,0.859425473,0.871240223,0.922324295,1.031432584,1.229091561,1.4286456,1.406116954,1.454992734,1.466861326,1.4967819,1.76519496,1.682997924,1.955176514,1.995950121,1.855807669,2.077940169,2.292714032,2.560986638,2.770134722,2.787234287,3.012772512
India,Solar (billion kWh),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0.006,0.006,0.006,0.007,0.012,0.014,0.017,0.019,0.019,0.019,0.059,0.063,0.075,0.126,1.494,2.271,4.111,5.812,7.4180501,15.9069578,23.050822,36.5194847,46.0042514,58.2876018,67.3524874
India,"Solar, tide, wave, fuel cell (billion kWh)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0.006,0.006,0.006,0.007,0.012,0.014,0.017,0.019,0.019,0.019,0.059,0.063,0.075,0.126,1.494,2.271,4.111,5.812,7.4180501,15.9069578,23.050822,36.5194847,46.0042514,58.2876018,67.3524874
India,Tide and wave (billion kWh),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Wind (billion kWh),0,0,0,0,0,0,0.002,0.003,0.006,0.006,0.032,0.039,0.088,0.099,0.2,0.529,0.922,1.037,1.127,1.509,1.683,2.241,2.688,3.59,4.49,6.211,9.763,11.796,13.894,18.797,19.657,24.531,30.115,33.168,36.424,35.075,48.281,54.994,63.355095,67.6127281,67.9568534,77.9291085
