COUNTRY,Composite_Indicators,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Brazil,Natural gas (quad Btu),0.056616,0.056616,0.050922,0.063099,0.081918,0.101844,0.09963,0.116235,0.107379,0.136161,0.113975,0.1396605,0.152986699,0.15184,0.158288,0.1656408,0.18547438,0.202736352,0.21302008,0.240198504,0.346708544,0.412083672,0.491782564,0.519328264,0.632449272,0.695330455,0.722605642,0.742034542,0.883641336,0.699440414,0.941554404,0.936323546,1.130238918,1.334578641,1.41169643,1.471739205,1.256183254,1.283290145,1.222534992,1.212209558,1.142222222,1.399443524
Brazil,Non-hydroelectric renewables (billion kWh),1.9228,2.0387,2.3579,3.172,3.1179,3.1293,3.2005,3.6338,3.4266,3.3221,3.859,4,4.899,4.954,5.388,5.594,6.754,7.3831,7.5101,8.3681,7.8461,9.0151,10.2801,11.9551,12.5371,13.6842,14.9602,18.6702,20.6542,23.8402,33.673,35.141,40.818,47.556,59.307,70.970552,84.659584,95.798411,105.9393349,116.9347988,125.86651,139.6871123
Brazil,Nuclear (billion kWh),0,0,0.051,0.174,2.733,2.921,0.117,0.915,0.31,1.513,1.936,1.37,1.663,0.419682,0.052212,2.39465,2.30755,3.01055,3.135,3.778,4.94,14.268,13.84,13.4,11.6,9.197,12.984,11.65,13.209,12.224,13.774,14.795,15.17,14.645,14.463,13.907351,14.973952,14.856152,14.794505,15.1610946,13.2094422,14.704
Brazil,Nuclear (quad Btu),0,0,0.000519996,0.00178002,0.028002318,0.029928566,0.001195623,0.009379665,0.00317998,0.015520354,0.019859488,0.01403702,0.017039098,0.004300062,0.000534964,0.024462712,0.023572936,0.030754481,0.032025809,0.03859442,0.050464911,0.14777389,0.143341088,0.138784001,0.120141374,0.095253467,0.134475483,0.120659225,0.136805811,0.126604151,0.142657525,0.153232037,0.157115918,0.151678485,0.149793508,0.144038643,0.155085445,0.153865389,0.15322691,0.157023684,0.137470889,0.153024777
Brazil,"Nuclear, renewables, and other (quad Btu)",1.369134924,1.380823931,1.487772105,1.629783192,1.793950434,1.917583653,1.967851125,2.041868841,2.159178852,2.277390403,2.292282722,2.437031971,2.478968284,2.588912495,2.69758183,2.847858667,3.00443792,3.113985209,3.22902805,3.252117335,3.396590997,3.156887718,3.313898131,3.529452497,3.613045078,3.750608902,3.891652195,4.144215744,4.144220722,4.286081917,4.575676568,4.841020045,4.681021567,4.527998908,4.435639477,4.34370174,4.625553496,4.621880987,4.830977935,4.864118534,4.842040676,4.688353569
Brazil,Petroleum and other liquids (MMtonnes CO2),162.77677,153,149,137,145,152,172,175,177,182,197,199,192,213,225,243,257,273,271,280,255.2289733,257.0716304,252.3722748,241.9445825,250.1274037,252.7718618,258.2953171,268.1147321,281.3578495,274.8935602,301.0605793,318.5847212,340.6680182,353.7875585,363.1049926,350.4369061,335.421395,337.945777,320.104603,328.8241887,290.93651,302.7404624
Brazil,Petroleum and other liquids (quad Btu),2.256914128,2.126092077,2.093184249,1.913494313,1.955577151,2.020335827,2.31140487,2.310163218,2.401562687,2.395066721,3.049526387,2.656356024,2.767612913,2.871702462,3.071720235,3.299792999,3.527506954,3.814806031,3.949321475,4.068382706,4.224422877,4.241280328,4.185626645,4.049540208,4.182653525,4.242421008,4.467705012,4.706970295,4.974244387,4.975179919,5.376638699,5.56351471,5.835988554,6.108487702,6.300143609,6.093181139,5.87429531,5.952095181,5.756770661,5.889385524,5.2276343,5.337980318
Brazil,Population,122644200,125502400,128415800,131349500,134266700,137138600,139976400,142797900,145590800,148341800,151037700,153670900,156250900,158793600,161315000,163831400,166355000,168873200,171362700,173799200,176162400,178453700,180686400,182862600,184984000,187050100,189052000,190991000,192882200,194741700,196582900,198405800,200201300,201966800,203699100,205400700,207093400,208773100,210402700,211943900,213359000,214625800
Brazil,Renewables (billion kWh),130.3588,131.4337,142.0099,153.061,167.9659,179.6363,183.9005,187.3778,200.5286,205.9651,208.5,219.604,226.009,237.668,245.666,256.96,269.865,283.5651,296.06441,298.4381,309.2051,274.2121,293.5111,314.5151,330.1261,347.7662,360.2772,388.9452,386.5152,410.9182,436.962,463.474,456.16,438.548,432.746,430.713552,465.570584,466.704411,494.9103349,514.8117988,522.19351,502.5056123
Brazil,Renewables and other (quad Btu),1.369134924,1.380823931,1.487252109,1.628003172,1.765948116,1.887655087,1.966655502,2.032489176,2.155998872,2.261870049,2.272423234,2.422994951,2.461929186,2.584612434,2.697046866,2.823395955,2.980864984,3.083230727,3.197002241,3.213522915,3.346126086,3.009113828,3.170557043,3.390668496,3.492903704,3.655355435,3.757176713,4.023556519,4.007414911,4.159477766,4.433019043,4.687788008,4.523905649,4.376320424,4.285845969,4.199663097,4.470468051,4.468015598,4.677751024,4.70709485,4.704569787,4.535328792
Brazil,Solar (billion kWh),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.001,0.002,0.002,0.005,0.017,0.058652,0.084498,0.827103,3.4410592,6.5880332,10.6423101,16.752
Brazil,"Solar, tide, wave, fuel cell (billion kWh)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.001,0.002,0.002,0.005,0.017,0.058652,0.084498,0.827103,3.4410592,6.5880332,10.6423101,16.752
Brazil,Tide and wave (billion kWh),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Wind (billion kWh),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0.005,0.002,0.002,0.035,0.061,0.061,0.061,0.093,0.237,0.645,0.837,1.238,2.177,2.705,5.05,6.579,12.211,21.4659,33.240086,42.059308,48.1162757,55.4257656,56.4801999,71.4999123
